city_name,country_name,latitude,longitude
Tolanaro,Madagascar,-25.0268,46.99
Androka,Madagascar,-25.0219,44.0749
Macia,Mozambique,-25.0195,33.09
Kanye,Botswana,-24.9696,25.34
Cascavel,Brazil,-24.9596,-53.46
Theodore,Australia,-24.9495,150.0833
Carnarvon,Australia,-24.8998,113.6501
Cerrillos,Argentina,-24.8996,-65.4833
Bundaberg,Australia,-24.8791,152.3509
Ramotswa,Botswana,-24.8716,25.8699
Maltahohe,Namibia,-24.84,16.94
Castro,Brazil,-24.79,-50.01
Salta,Argentina,-24.7834,-65.4166
Quissico,Mozambique,-24.7257,34.766
Iguape,Brazil,-24.72,-47.5699
Las Lomitas,Argentina,-24.6996,-60.6
General Guemes,Argentina,-24.6666,-65.05
Gaborone,Botswana,-24.6463,25.9119
Mariental,Namibia,-24.6196,17.9599
Jwaneng,Botswana,-24.6017,24.7281
Registro,Brazil,-24.49,-47.84
Rosario,Paraguay,-24.4196,-57.1
Molepolole,Botswana,-24.4,25.51
Biloela,Australia,-24.3936,150.4961
Mochudi,Botswana,-24.377,26.152
Bedourie,Australia,-24.3496,139.4666
Telemaco Borba,Brazil,-24.33,-50.62
San Pedro,Argentina,-24.2196,-64.87
Bekiy,Madagascar,-24.2162,45.3166
Lebowakgomo,South Africa,-24.1996,29.5
San Salvador de Jujuy,Argentina,-24.1833,-65.3
San Antonio de los Cobres,Argentina,-24.1829,-66.35
Itanhaem,Brazil,-24.18,-46.8
Lokhwabe,Botswana,-24.1696,21.83
San Pedro,Paraguay,-24.09,-57.08
Guaira,Brazil,-24.09,-54.27
Ygatimi,Paraguay,-24.0796,-55.5
Panda,Mozambique,-24.0629,34.7303
Salto del Guaira,Paraguay,-24.0625,-54.3069
Campo Murao,Brazil,-24.0496,-52.42
Itapeva,Brazil,-23.9796,-48.88
Lehututu,Botswana,-23.9696,21.87
Santos,Brazil,-23.9537,-46.3329
Ype Jhu,Paraguay,-23.91,-55.46
Ingeniero Guillermo N. Juarez,Argentina,-23.9,-61.85
Polokwane,South Africa,-23.89,29.45
Maxixe,Mozambique,-23.866,35.3886
Inhambane,Mozambique,-23.858,35.3398
Gladstone,Australia,-23.8533,151.2467
Tzaneen,South Africa,-23.8195,30.17
Libertador General San Martin,Argentina,-23.8195,-64.79
Alice Springs,Australia,-23.701,133.88
Santo Andre,Brazil,-23.6528,-46.5278
Antofagasta,Chile,-23.65,-70.4
Los Blancos,Argentina,-23.5996,-62.6
Itapetininga,Brazil,-23.59,-48.04
Barcaldine,Australia,-23.5662,145.2834
Sao Paulo,Brazil,-23.5587,-46.625
Apucarana,Brazil,-23.55,-51.47
Emerald,Australia,-23.5122,148.1673
Sorocaba,Brazil,-23.49,-47.47
Belen,Paraguay,-23.4695,-57.24
Longreach,Australia,-23.4496,144.25
Pozo Colorado,Paraguay,-23.43,-58.86
Susques,Argentina,-23.4167,-66.4833
Arapongas,Brazil,-23.41,-51.43
Maringa,Brazil,-23.4095,-51.93
Concepcion,Paraguay,-23.4064,-57.4344
Newman,Australia,-23.3666,119.7333
Rockhampton,Australia,-23.3639,150.52
Toliara,Madagascar,-23.3568,43.69
Tatui,Brazil,-23.35,-47.86
Horqueta,Paraguay,-23.3396,-57.05
Rehoboth,Namibia,-23.3196,17.08
Londrina,Brazil,-23.3,-51.18
Itu,Brazil,-23.26,-47.3
Humahuaca,Argentina,-23.2,-65.3499
Sao Jose dos Campos,Brazil,-23.2,-45.8799
Jundiai,Brazil,-23.2,-46.88
Toconao,Chile,-23.1829,-68.0166
Jacarezinho,Brazil,-23.1599,-49.98
San Ramon de la Nueva Oran,Argentina,-23.14,-64.32
Yeppoon,Australia,-23.1329,150.7567
Avare,Brazil,-23.11,-48.93
Mahalapye,Botswana,-23.1,26.82
Mejillones,Chile,-23.1,-70.45
Taubate,Brazil,-23.0195,-45.56
Ourinhos,Brazil,-22.97,-49.87
Walvis Bay,Namibia,-22.9575,14.5053
Thohoyandou,South Africa,-22.95,30.48
Braganca Paulista,Brazil,-22.95,-46.55
Rio de Janeiro,Brazil,-22.925,-43.225
Pindamonhangaba,Brazil,-22.92,-45.47
Campinas,Brazil,-22.9,-47.1
Niteroi,Brazil,-22.9,-43.1
Boulia,Australia,-22.8996,139.9
Cabo Frio,Brazil,-22.89,-42.04
Botucatu,Brazil,-22.8796,-48.45
Mapai,Mozambique,-22.8427,31.9631
Guaratingueta,Brazil,-22.82,-45.19
Farafangana,Madagascar,-22.8166,47.8332
Americana,Brazil,-22.7499,-47.33
Nova Iguacu,Brazil,-22.74,-43.47
Bermejo,Bolivia,-22.7296,-64.35
Abra Pampa,Argentina,-22.7167,-65.7
Piracicaba,Brazil,-22.71,-47.64
Tom Price,Australia,-22.6935,117.7931
Swakopmund,Namibia,-22.6689,14.535
Assis,Brazil,-22.6596,-50.42
Puerto Pinasco,Paraguay,-22.64,-57.79
Windhoek,Namibia,-22.57,17.0835
Barra Mansa,Brazil,-22.56,-44.17
Palapye,Botswana,-22.5596,27.13
Tartagal,Argentina,-22.55,-63.81
Limeira,Brazil,-22.5495,-47.4
Pedro Juan Caballero,Paraguay,-22.5446,-55.76
Ponta Pora,Brazil,-22.53,-55.73
Volta Redonda,Brazil,-22.5196,-44.095
Petropolis,Brazil,-22.5095,-43.2
Gobabis,Namibia,-22.455,18.963
Calama,Chile,-22.45,-68.92
Rinconada,Argentina,-22.4329,-66.1666
Rio Claro,Brazil,-22.41,-47.56
Ihosy,Madagascar,-22.3996,46.1167
Winton,Australia,-22.3996,143.0333
Serowe,Botswana,-22.39,26.71
Macae,Brazil,-22.38,-41.79
Maria Elena,Chile,-22.35,-69.67
Musina,South Africa,-22.34,30.03
Filadelfia,Paraguay,-22.34,-60.03
Bauru,Brazil,-22.33,-49.08
Chuquicamata,Chile,-22.32,-68.93
La Victoria,Paraguay,-22.2896,-57.94
Jau,Brazil,-22.2896,-48.57
Noumea,New Caledonia,-22.2625,166.4443
Nova Friburgo,Brazil,-22.26,-42.54
Dourados,Brazil,-22.23,-54.81
Pouso Alegre,Brazil,-22.22,-45.94
Garca,Brazil,-22.22,-49.66
Marilia,Brazil,-22.21,-49.95
Beitbridge,Zimbabwe,-22.2096,29.99
Bella Vista,Paraguay,-22.1296,-56.52
Presidente Prudente,Brazil,-22.12,-51.39
Tocopilla,Chile,-22.09,-70.19
Villazon,Bolivia,-22.0796,-65.6
Mariscal Estigarribia,Paraguay,-22.03,-60.61
Sao Carlos,Brazil,-22.02,-47.89
Moranbah,Australia,-22.0016,148.038
Vilanculos,Mozambique,-21.9995,35.3166
Usakos,Namibia,-21.9995,15.58
Pirassununga,Brazil,-21.99,-47.43
Sao Joao da Boa Vista,Brazil,-21.98,-46.79
Okahandja,Namibia,-21.9796,16.91
Selibe Phikwe,Botswana,-21.9758,27.8347
Karibib,Namibia,-21.939,15.853
Exmouth,Australia,-21.9311,114.1233
Tupa,Brazil,-21.93,-50.52
Pocos de Caldas,Brazil,-21.78,-46.57
Juiz de Fora,Brazil,-21.77,-43.375
Campos,Brazil,-21.75,-41.32
Morombe,Madagascar,-21.7391,43.3657
Ghanzi,Botswana,-21.6996,21.64
Onslow,Australia,-21.6576,115.0963
Pannawonica,Australia,-21.6366,116.325
Maracaju,Brazil,-21.61,-55.18
Massangena,Mozambique,-21.5373,32.9564
Entre Rios,Bolivia,-21.53,-64.19
Leopoldina,Brazil,-21.53,-42.64
Tarija,Bolivia,-21.5167,-64.75
San Lorenzo,Bolivia,-21.4799,-64.77
Jardim,Brazil,-21.4799,-56.15
Novo Horizonte,Brazil,-21.4596,-49.22
Tupiza,Bolivia,-21.4396,-65.72
Omaruru,Namibia,-21.436,15.951
Fianarantsoa,Madagascar,-21.4333,47.0833
Manja,Madagascar,-21.4329,44.3333
Penapolis,Brazil,-21.41,-50.08
Miracema,Brazil,-21.41,-42.2
Guaxupe,Brazil,-21.29,-46.71
Jaboticabal,Brazil,-21.25,-48.33
Avarua,Cook Islands,-21.25,-159.75
Villamontes,Bolivia,-21.2496,-63.5
Lavras,Brazil,-21.2496,-45.01
Barbacena,Brazil,-21.22,-43.77
Mananjary,Madagascar,-21.2167,48.3333
Aracatuba,Brazil,-21.21,-50.45
Mopipi,Botswana,-21.1795,24.88
Ribeirao Preto,Brazil,-21.17,-47.83
Francistown,Botswana,-21.17,27.5
Mackay,Australia,-21.1439,149.15
Catanduva,Brazil,-21.14,-48.98
Nukualofa,Tonga,-21.1385,-175.2206
Muriae,Brazil,-21.13,-42.39
Sao Joao del Rei,Brazil,-21.13,-44.25
Uba,Brazil,-21.1196,-42.95
Fuerte Olimpo,Paraguay,-21.0696,-57.9
Kone,New Caledonia,-21.0667,164.8667
Chiredzi,Zimbabwe,-21.0496,31.66
St.-Benoit,Reunion,-21.0335,55.7128
Lagunas,Chile,-20.9829,-69.6833
Gwanda,Zimbabwe,-20.9396,29.01
Andradina,Brazil,-20.9096,-51.3799
We,New Caledonia,-20.9,167.2667
Batatais,Brazil,-20.89,-47.59
Campo Belo,Brazil,-20.8896,-45.28
St.-Denis,Reunion,-20.8789,55.4481
Hughenden,Australia,-20.85,144.2
Cachoeiro de Itapemirim,Brazil,-20.85,-41.13
Sao Jose do Rio Preto,Brazil,-20.7996,-49.39
Tres Lagoas,Brazil,-20.79,-51.72
Roebourne,Australia,-20.7829,117.1333
Villa Martin,Bolivia,-20.7666,-67.7833
Karratha,Australia,-20.7304,116.87
Mount Isa,Australia,-20.7239,139.49
Richmond,Australia,-20.7163,143.1333
Passos,Brazil,-20.71,-46.61
Cloncurry,Australia,-20.7,140.5
Conselheiro Lafaiete,Brazil,-20.67,-43.79
Camargo,Bolivia,-20.6396,-65.21
Masunga,Botswana,-20.6245,27.4488
Sowa Town,Botswana,-20.5636,26.2244
Barretos,Brazil,-20.55,-48.58
Franca,Brazil,-20.53,-47.39
General Eugenio Alejandrino Garay,Paraguay,-20.52,-62.21
Plumtree,Zimbabwe,-20.4795,27.82
Aquidauana,Brazil,-20.4696,-55.79
Uyuni,Bolivia,-20.46,-66.83
Formiga,Brazil,-20.46,-45.43
Otjiwarongo,Namibia,-20.4595,16.64
Espungabera,Mozambique,-20.4501,32.77
Cuevo,Bolivia,-20.45,-63.53
Campo Grande,Brazil,-20.45,-54.6166
Proserpine,Australia,-20.4162,148.5835
Ponte Nova,Brazil,-20.4096,-42.9
Vila Velha,Brazil,-20.3676,-40.318
Zvishavane,Zimbabwe,-20.3296,30.05
Vitoria,Brazil,-20.324,-40.366
Curepipe,Mauritius,-20.3162,57.5166
Port Hedland,Australia,-20.3104,118.606
Morondava,Madagascar,-20.2833,44.2833
Fernandopolis,Brazil,-20.2696,-50.26
Pozo Almonte,Chile,-20.2696,-69.8
Iquique,Chile,-20.25,-70.13
Nata,Botswana,-20.2095,26.19
Bulawayo,Zimbabwe,-20.17,28.58
Port Louis,Mauritius,-20.1666,57.5
Tsau,Botswana,-20.1596,22.46
Divinopolis,Brazil,-20.1495,-44.9
Outjo,Namibia,-20.1095,16.14
Charters Towers,Australia,-20.0809,146.2587
Itauna,Brazil,-20.06,-44.57
Masvingo,Zimbabwe,-20.0596,30.82
Camiri,Bolivia,-20.05,-63.52
Frutal,Brazil,-20.03,-48.94
Bowen,Australia,-20.0013,148.2087
Maun,Botswana,-19.9896,23.42
Nova Lima,Brazil,-19.98,-43.85
Camooweal,Australia,-19.9167,138.1167
Capitan Pablo Lagerenza,Paraguay,-19.9161,-60.7833
Belo Horizonte,Brazil,-19.915,-43.915
Antsirabe,Madagascar,-19.85,47.0333
Llica,Bolivia,-19.8496,-68.25
Beira,Mozambique,-19.82,34.87
Charagua,Bolivia,-19.7996,-63.22
Caratinga,Brazil,-19.79,-42.14
Uberaba,Brazil,-19.78,-47.95
Iturama,Brazil,-19.73,-50.2
Paranaiba,Brazil,-19.6796,-51.2
Nokaneng,Botswana,-19.6696,22.27
Otavi,Namibia,-19.64,17.342
Dondo,Mozambique,-19.6196,34.73
Araxa,Brazil,-19.5796,-46.95
Ayr,Australia,-19.5702,147.3995
Potosi,Bolivia,-19.5696,-65.75
Grootfontein,Namibia,-19.5666,18.1166
Betanzos,Bolivia,-19.56,-65.45
Isangel,Vanuatu,-19.5417,169.2817
Miandrivazo,Madagascar,-19.5162,45.4666
Ipatinga,Brazil,-19.4796,-42.52
Gweru,Zimbabwe,-19.45,29.82
Sete Lagoas,Brazil,-19.4496,-44.25
Linhares,Brazil,-19.39,-40.05
Padilla,Bolivia,-19.2996,-64.31
Townsville,Australia,-19.25,146.77
Tsumeb,Namibia,-19.24,17.71
Tarabuco,Bolivia,-19.18,-64.9199
Chimoio,Mozambique,-19.12,33.47
Cuya,Chile,-19.1167,-70.1333
Sucre,Bolivia,-19.041,-65.2595
Alofi,Niue,-19.0167,-169.9167
Sabaya,Bolivia,-19.0163,-68.3833
Corumba,Brazil,-19.016,-57.65
Mutare,Zimbabwe,-18.97,32.65
Ituiutaba,Brazil,-18.97,-49.46
Manica,Mozambique,-18.9696,32.88
Puerto Suarez,Bolivia,-18.9496,-57.85
Kwekwe,Zimbabwe,-18.9296,29.8
Antananarivo,Madagascar,-18.9166,47.5166
Uberlandia,Brazil,-18.9,-48.28
Challapata,Bolivia,-18.8996,-66.78
Governador Valadares,Brazil,-18.87,-41.97
Guanhaes,Brazil,-18.78,-42.95
Curvelo,Brazil,-18.7596,-44.43
Sao Mateus,Brazil,-18.7296,-39.86
Neiafu,Tonga,-18.6496,-173.9833
Ingham,Australia,-18.6496,146.1666
Araguari,Brazil,-18.64,-48.2
Arica,Chile,-18.5,-70.29
Vallegrande,Bolivia,-18.4896,-64.11
Uncia,Bolivia,-18.47,-66.57
Llallagua,Bolivia,-18.42,-66.64
Itumbiara,Brazil,-18.3996,-49.21
Hwange,Zimbabwe,-18.37,26.5
Omuthiya,Namibia,-18.3611,16.5814
Kadoma,Zimbabwe,-18.33,29.9099
Robore,Bolivia,-18.3295,-59.76
Georgetown,Australia,-18.3,143.5333
Mohembo,Botswana,-18.2996,21.8
Halls Creek,Australia,-18.2667,127.7667
Diamantina,Brazil,-18.24,-43.61
Aiquile,Bolivia,-18.1895,-65.18
Toamasina,Madagascar,-18.1818,49.405
Samaipata,Bolivia,-18.18,-63.77
Catalao,Brazil,-18.18,-47.95
Suva,Fiji,-18.133,178.4417
Maintirano,Madagascar,-18.0666,44.0167
Opuwo,Namibia,-18.0596,13.82
Mucusso,Angola,-18.0195,21.43
Chitungwiza,Zimbabwe,-18,31.1
Tacna,Peru,-18,-70.25
Oruro,Bolivia,-17.98,-67.13
Broome,Australia,-17.9618,122.2308
Victoria Falls,Zimbabwe,-17.9296,25.84
Rundu,Namibia,-17.92,19.7499
Quelimane,Mozambique,-17.88,36.89
Nova Vicosa,Brazil,-17.88,-39.37
Jatai,Brazil,-17.8796,-51.75
Teofilo Otoni,Brazil,-17.87,-41.5
Livingstone,Zambia,-17.86,25.86
San Jose,Bolivia,-17.85,-60.78
Nanuque,Brazil,-17.84,-40.35
Ambatondrazaka,Madagascar,-17.8329,48.4167
Rio Verde,Brazil,-17.8196,-50.93
Harare,Zimbabwe,-17.8178,31.0447
Kasane,Botswana,-17.8096,25.15
Santa Cruz de la Sierra,Bolivia,-17.8,-63.1667
Nandi,Fiji,-17.7996,177.4166
Oshakati,Namibia,-17.7833,15.6833
Ongwediva,Namibia,-17.78,15.77
Puerto Quijarro,Bolivia,-17.7796,-57.77
Santa Cruz,Bolivia,-17.7539,-63.226
Port Vila,Vanuatu,-17.7334,168.3166
Morrinhos,Brazil,-17.73,-49.11
Burketown,Australia,-17.7161,139.5666
Ilo,Peru,-17.64,-71.34
Nkurenkuru,Namibia,-17.6167,18.6
Lautoka,Fiji,-17.6161,177.4666
Nicuadala,Mozambique,-17.6077,36.8197
Charana,Bolivia,-17.5996,-69.4666
Cliza,Bolivia,-17.59,-65.93
Mineiros,Brazil,-17.5695,-52.56
Punata,Bolivia,-17.55,-65.84
Papeete,French Polynesia,-17.5334,-149.5667
Innisfail,Australia,-17.5313,146.0387
Mazowe,Zimbabwe,-17.5196,30.97
Outapi,Namibia,-17.5,14.9833
Katima Mulilo,Namibia,-17.4996,24.26
Karumba,Australia,-17.4833,140.8334
Sesheke,Zambia,-17.4695,24.3
Eenhana,Namibia,-17.4667,16.3333
Cochabamba,Bolivia,-17.41,-66.17
San Carlos,Bolivia,-17.4,-63.73
Quillacollo,Bolivia,-17.4,-66.28
Oshikango,Namibia,-17.3995,15.88
Luiana,Angola,-17.3695,23
Portachuelo,Bolivia,-17.36,-63.4
Chinhoyi,Zimbabwe,-17.3596,30.18
Montero,Bolivia,-17.3496,-63.26
Sica Sica,Bolivia,-17.33,-67.73
Pirapora,Brazil,-17.33,-44.93
Shamva,Zimbabwe,-17.3196,31.57
Chitado,Angola,-17.3196,13.92
Pires do Rio,Brazil,-17.2995,-48.28
Atherton,Australia,-17.2703,145.4694
Paracatu,Brazil,-17.1996,-46.87
Moquegua,Peru,-17.19,-70.94
Coro Coro,Bolivia,-17.1696,-68.45
Bocaiuva,Brazil,-17.1096,-43.81
Ondjiva,Angola,-17.0696,15.73
Itamaraju,Brazil,-17.0396,-39.5299
Mollendo,Peru,-17.02,-72.02
Quime,Bolivia,-16.98,-67.22
Nsanje,Malawi,-16.9167,35.2667
Chiramba,Mozambique,-16.8921,34.6559
Cairns,Australia,-16.8878,145.7633
Puerto Villarroel,Bolivia,-16.87,-64.78
Aracuai,Brazil,-16.8596,-42.0699
Mocuba,Mozambique,-16.8496,38.26
Karoi,Zimbabwe,-16.8196,29.68
Choma,Zambia,-16.8095,26.97
San Rafael,Bolivia,-16.7795,-60.68
Cristalina,Brazil,-16.77,-47.61
Besalampy,Madagascar,-16.7495,44.4833
Xangongo,Angola,-16.74,14.97
Goiania,Brazil,-16.72,-49.3
Montes Claros,Brazil,-16.72,-43.86
Viacha,Bolivia,-16.65,-68.3
Trindade,Brazil,-16.65,-49.5
Camana,Peru,-16.6196,-72.72
Desaguadero,Peru,-16.5646,-69.045
Chiromo,Malawi,-16.55,35.1332
Kariba,Zimbabwe,-16.5296,28.8
La Paz,Bolivia,-16.498,-68.15
Port Douglas,Australia,-16.4846,145.4587
Rondonopolis,Brazil,-16.4695,-54.64
Ipora,Brazil,-16.45,-51.13
Porto Seguro,Brazil,-16.4296,-39.08
Arequipa,Peru,-16.42,-71.53
Labasa,Fiji,-16.4166,179.3833
San Ignacio,Bolivia,-16.3696,-60.96
San Matias,Bolivia,-16.36,-58.42
Inhumas,Brazil,-16.36,-49.5
Anapolis,Brazil,-16.3196,-48.96
San Javier,Bolivia,-16.2896,-62.5
Santa Cruz Cabralia,Brazil,-16.28,-39.03
Angoche,Mozambique,-16.23,39.91
Coroico,Bolivia,-16.1896,-67.72
Tete,Mozambique,-16.17,33.58
Almenara,Brazil,-16.17,-40.7
Senanga,Zambia,-16.1196,23.27
Lakatoro,Vanuatu,-16.1056,167.4189
Marovoay,Madagascar,-16.0995,46.6333
Moatize,Mozambique,-16.0995,33.95
Achacachi,Bolivia,-16.0833,-68.6666
Ilave,Peru,-16.0796,-69.67
Thyolo,Malawi,-16.0703,35.1471
Caceres,Brazil,-16.05,-57.51
Chikwawa,Malawi,-16.042,34.8019
Mulanje,Malawi,-16.0333,35.5
Itaberai,Brazil,-16.02,-49.81
Jamestown,"Saint Helena, Ascension, And Tristan Da Cunha",-15.9264,-5.7172
Barra do Garcas,Brazil,-15.8796,-52.26
Mazabuka,Zambia,-15.86,27.76
Puno,Peru,-15.8329,-70.0333
Mandritsara,Madagascar,-15.8328,48.8166
Phalombe,Malawi,-15.8064,35.6507
Tombua,Angola,-15.8,11.86
Janauba,Brazil,-15.7996,-43.31
Blantyre,Malawi,-15.79,34.9899
Sorata,Bolivia,-15.79,-68.6601
Mavinga,Angola,-15.7895,20.36
Brasilia,Brazil,-15.7833,-47.9161
Kafue,Zambia,-15.78,28.18
Kununurra,Australia,-15.7666,128.7333
Chibemba,Angola,-15.7496,14.08
Chiradzulu,Malawi,-15.7,35.1833
Ascension,Bolivia,-15.6996,-63.08
Mahajanga,Madagascar,-15.67,46.345
Varzea Grande,Brazil,-15.65,-56.14
Canavieiras,Brazil,-15.64,-38.96
Mwanza,Malawi,-15.6167,34.5167
Cuiaba,Brazil,-15.5696,-56.085
Formosa,Brazil,-15.5395,-47.34
Luganville,Vanuatu,-15.5126,167.1766
Juliaca,Peru,-15.5,-70.14
Puerto Acosta,Bolivia,-15.4996,-69.1667
Januaria,Brazil,-15.48,-44.37
Putina,Peru,-15.47,-69.43
Maroantsetra,Madagascar,-15.4333,49.7333
Lusaka,Zambia,-15.4166,28.2833
Neno,Malawi,-15.3981,34.6534
Zomba,Malawi,-15.39,35.31
Wyndham,Australia,-15.374,128.3601
Goianesia,Brazil,-15.3096,-49.13
Ceres,Brazil,-15.3033,-49.6052
Saratamata,Vanuatu,-15.2869,167.9906
Mongu,Zambia,-15.2796,23.12
Itapetinga,Brazil,-15.25,-40.25
Itambe,Brazil,-15.2396,-40.63
Pontes e Lacerda,Brazil,-15.2196,-59.35
Namibe,Angola,-15.19,12.16
Chibia,Angola,-15.1896,13.69
Ligonha,Mozambique,-15.1757,37.74
Cuito Caunavale,Angola,-15.1596,19.17
Nampula,Mozambique,-15.136,39.293
Barra do Bugres,Brazil,-15.0696,-57.19
Mocambique,Mozambique,-15.0399,40.6822
Coracora,Peru,-15.0196,-73.79
Mato Grosso,Brazil,-15,-59.95
Kalabo,Zambia,-14.9896,22.68
Balaka,Malawi,-14.9889,34.9591
Mumbwa,Zambia,-14.9796,27.07
Machinga,Malawi,-14.9667,35.5167
Lubango,Angola,-14.9167,13.5
Lubango,Angola,-14.91,13.49
Antalaha,Madagascar,-14.8833,50.2833
Ayaviri,Peru,-14.8796,-70.6
Antsohihy,Madagascar,-14.8661,47.9834
Vitoria da Conquista,Brazil,-14.85,-40.84
Trinidad,Bolivia,-14.8334,-64.9
Nasca,Peru,-14.83,-74.94
Quipungo,Angola,-14.8295,14.55
San Borja,Bolivia,-14.8196,-66.85
Ntcheu,Malawi,-14.8167,34.6333
Cuamba,Mozambique,-14.7896,36.54
Itabuna,Brazil,-14.7896,-39.28
Ilheus,Brazil,-14.78,-39.05
Kaoma,Zambia,-14.7796,24.8
Apolo,Bolivia,-14.7196,-68.42
Puquio,Peru,-14.7,-74.13
Menongue,Angola,-14.6666,17.7
Nyimba,Zambia,-14.5495,30.81
Nacala,Mozambique,-14.5186,40.715
Niquelandia,Brazil,-14.4696,-48.47
Katherine,Australia,-14.4666,132.2666
Santo Tomas,Peru,-14.46,-72.08
Rurrenabaque,Bolivia,-14.46,-67.56
Mangochi,Malawi,-14.4596,35.27
Kabwe,Zambia,-14.44,28.45
Lukulu,Zambia,-14.3896,23.24
Dedza,Malawi,-14.3667,34.3333
Reyes,Bolivia,-14.3096,-67.37
Ubaitaba,Brazil,-14.3,-39.33
Leava,Wallis And Futuna,-14.2933,-178.1583
Sicuani,Peru,-14.2896,-71.23
Pago Pago,American Samoa,-14.274,-170.7046
Sambava,Madagascar,-14.2662,50.1666
Guanambi,Brazil,-14.2296,-42.79
Brumado,Brazil,-14.21,-41.67
Santiago,Peru,-14.1896,-75.74
Ica,Peru,-14.068,-75.7255
Lilongwe,Malawi,-13.9833,33.7833
Kapiri Mposhi,Zambia,-13.9696,28.66
Samamea,Samoa,-13.9338,-171.5312
Sola,Vanuatu,-13.8761,167.5517
Lufilufi,Samoa,-13.8745,-171.5986
Jequie,Brazil,-13.85,-40.08
Apia,Samoa,-13.8415,-171.7386
Mulifanua,Samoa,-13.8318,-172.036
Leulumoega,Samoa,-13.823,-171.9613
Pine Creek,Australia,-13.8162,131.8167
Mchinji,Malawi,-13.8,32.9
Afega,Samoa,-13.7973,-171.8531
Salima,Malawi,-13.7829,34.4333
Satupa`itea,Samoa,-13.7659,-172.3269
Santa Ana,Bolivia,-13.76,-65.58
Vailoa,Samoa,-13.7555,-172.307
Pisco,Peru,-13.71,-76.22
Cangamba,Angola,-13.6996,19.86
Piso Firme,Bolivia,-13.683,-61.8666
Ambanja,Madagascar,-13.6829,48.45
Safotulafai,Samoa,-13.6715,-172.1777
Dowa,Malawi,-13.6532,33.9385
Abancay,Peru,-13.6396,-72.89
Chipata,Zambia,-13.6296,32.64
Baures,Bolivia,-13.58,-63.5801
Zambezi,Zambia,-13.54,23.1099
Jaguaquara,Brazil,-13.53,-39.97
Cusco,Peru,-13.525,-71.9722
Asau,Samoa,-13.5196,-172.6378
Kasempa,Zambia,-13.4596,25.82
Safotu,Samoa,-13.4513,-172.4018
Saleaula,Samoa,-13.4489,-172.3352
Chincha Alta,Peru,-13.4196,-76.14
Andoany,Madagascar,-13.4,48.2666
Santa Maria da Vitoria,Brazil,-13.39,-44.21
Ntchisi,Malawi,-13.3753,34.0036
Valenca,Brazil,-13.3596,-39.08
Urubamba,Peru,-13.3042,-72.1166
Lichinga,Mozambique,-13.3,35.24
San Ramon,Bolivia,-13.2896,-64.71
Mata-Utu,Wallis And Futuna,-13.2825,-176.1736
Magdalena,Bolivia,-13.2601,-64.0528
Adelaide River,Australia,-13.2495,131.1
Bom Jesus da Lapa,Brazil,-13.2495,-43.44
Marrupa,Mozambique,-13.1984,37.4995
Ayacucho,Peru,-13.175,-74.22
Luanshya,Zambia,-13.1333,28.4
Montepuez,Mozambique,-13.1196,39
Cubal,Angola,-13.0396,14.24
Kasungu,Malawi,-13.0364,33.4822
Ndola,Zambia,-12.9999,28.65
Pemba,Mozambique,-12.983,40.5323
Salvador,Brazil,-12.97,-38.48
Huanta,Peru,-12.9496,-74.25
Nkhotakota,Malawi,-12.9163,34.3
Kitwe,Zambia,-12.81,28.22
Huancavelica,Peru,-12.79,-74.99
Dzaoudzi,Mayotte,-12.7871,45.275
Huambo,Angola,-12.75,15.76
Vilhena,Brazil,-12.7166,-60.1166
Weipa,Australia,-12.6666,141.8666
Puerto Maldonado,Peru,-12.6,-69.1833
Benguela,Angola,-12.5783,13.4072
Mufulira,Zambia,-12.55,28.26
Chingola,Zambia,-12.5396,27.85
McMinns Lagoon,Australia,-12.5329,131.05
Chilca,Peru,-12.5196,-76.74
Itaberaba,Brazil,-12.5196,-40.3
Puerto Heath,Bolivia,-12.4996,-68.6666
Alvorada,Brazil,-12.47,-49.082
Darwin,Australia,-12.4254,130.85
Principe da Beira,Brazil,-12.4167,-64.4166
Kuito,Angola,-12.38,16.94
Lobito,Angola,-12.37,13.5412
Chililabombwe,Zambia,-12.3696,27.82
Lundazi,Zambia,-12.2895,33.17
Antsiranana,Madagascar,-12.2765,49.3115
Feira de Santana,Brazil,-12.25,-38.97
Solwezi,Zambia,-12.1796,26.4
Alagoinhas,Brazil,-12.14,-38.43
Barreiras,Brazil,-12.14,-45
Huancayo,Peru,-12.08,-75.2
Callao,Peru,-12.07,-77.135
Lima,Peru,-12.048,-77.0501
Camacupa,Angola,-12.0196,17.47
Chosica,Peru,-11.93,-76.71
Mzimba,Malawi,-11.9,33.6
Cazombo,Angola,-11.8896,22.9
Sinop,Brazil,-11.85,-55.46
Mpika,Zambia,-11.83,31.46
Jauja,Peru,-11.7996,-75.5
Luena,Angola,-11.79,19.9
Kipushi,Congo (Kinshasa),-11.7596,27.25
Mwinilunga,Zambia,-11.7396,24.44
Rolim de Moura,Brazil,-11.7302,-61.7806
Gurupi,Brazil,-11.7196,-49.06
Moroni,Comoros,-11.7042,43.2402
Lubumbashi,Congo (Kinshasa),-11.68,27.48
Serrinha,Brazil,-11.6496,-39.01
Pimenta Bueno,Brazil,-11.64,-61.21
Nkhata Bay,Malawi,-11.5996,34.3
Chancay,Peru,-11.5596,-77.27
Tigoa,Solomon Islands,-11.5531,160.0647
La Oroya,Peru,-11.52,-75.94
